screen_name,text,char_length
RufusPeabody,there’s a lot of merit to that. even if you have a database with hourly rainfall i would say the weather impact on skins/niners was more than other 0 .2 5 ”/hr game. and at a certain point you don’t have a lot of data points.,225
RufusPeabody,this was my favorite orioles season in awhile. they sucked but there's a process in place and hope for the future. and for some reason i liked the players on the team more than i did during the winning years. gestures like this certainly don't hurt.,249
RufusPeabody,jambos uses a 1  play = 1  unit system. units can be easily manipulated by a tout to show a winning record whether it's unit inflation if they're down or an old fashioned martingale system. if 1  play = 1  unit that's not possible. (2 /x),238
RufusPeabody,"not blogging  nfl plays this year. why? it's one input to my betting but not the only one. it doesn't feel right to give out a ""model play"" on for example the bengals while i'm not betting it myself because of my other inputs (player-level stuff).",247
RufusPeabody,your argument will be that if you had bet your picks at the closing line you would still have won. if you believe subscribers could still win at the closing line give them the  $ 1 0  thousand  if you don’t win against the closing number.,238
RufusPeabody,3 ) when there were pitching changes picks were still graded as if bets stood. 4 ) grading suspended games using non industry standard practices when it benefited them. i gave michael my opinion on these things and some of the changes i suggested were implemented.,264
RufusPeabody,to clarify i looked at jambos cbb and mlb stuff during march/april. there were multiple grading issues i found: 1 ) picks posted against lines that were unrepresentative of the market or flat-out unavailable at the time. 2 ) mlb games did not have pitchers listed.,264
RufusPeabody,came across this 1 2 –year old email i wrote asking  for a job. i ended up taking a job that paid 2 5  thousand  a year because i loved it. had no idea where it would take me but definitely wouldn’t have predicted this path.,224
RufusPeabody,good point. that's why it needs to be for the life of someone's subscription. if people have different starting dates and can cancel anytime that incentive isn't as strong. plus could have a commitment to only having plays be between 1  and 3  units or something.,263
RufusPeabody,hypothetical: if a bettor decided to publicly release picks for free to everyone would it be ok for them to include their betting history prior to publicly releasing picks in their official record (provided it was independently audited by a top 1 0  accounting firm)? discuss.,276
RufusPeabody,why do i not tweet pictures of winning betting tickets? not only is it deceiving (without seeing the losing tickets you know nothing of my roi) but it also gives touts the opportunity to claim those tickets as their own and use them for marketing purposes.,256
RufusPeabody,a friend of mine (not  tried to bet a us open tournament matchup at  they took  $ 2 6 .6 0 . they may promise to take  $ 1 0  thousand  on game days in big markets but they certainly don't take bets on anything else!,216
RufusPeabody,"has always been something that's varied from book to book. believe it or not this is an area where the offshores have traditionally been better than the us books. important to read the fine print. does it say ""must start for action""? if not you're sol.",252
RufusPeabody,i want to talk about fanduel’s policy of requiring 5 0  %  rollover before withdrawing deposited funds. i was told it’s aimed at combatting money laundering which is a noble goal but i think it’s negative effects outweigh the positive (at least in my opinion) (thread),268
RufusPeabody,"if you add ""verified by a neutral third-party"" then yes. (oh and also verify that they don't have other sites selling picks.) yeah there's still survivorship bias and all. but if it could set a better standard for the tout industry i could live with it.",253
RufusPeabody,of course there are bettors that hit 4 5  % ! that doesn't mean their underlying (lack of) skill is 4 5  % . it is not. they are the tail of the distribution and got unlucky. their expectation was within the margin of the vig.,226
RufusPeabody,to be clear i don't think  wanted my bank statements for any nefarious purpose. i think they have a company policy to some due diligence if you are looking to increase your deposit limits. makes sense to try to make sure you're not a problem gambler.,250
RufusPeabody,"frazar 2 0 1 1  st jude: 9 9 9 /1
atwal 2 0 1 0  wyndham: 2 3 4 /1

my methodology has improved a lot since that time though so who knows what i would've made frazar using the same methodology i'm using now.",207
RufusPeabody,i applaud you for the transparency. however i was talking about a monitor that does not take ads and does not require you to trust that a third party doesn't have a conflict of interest. something on the blockchain would make it impossible to fudge records.,257
RufusPeabody,so because someone is able to market a hot streak on friday 3  star plays and people are gullible enough to buy it that's free market? the problem is a lack of awareness. are used car salesmen selling lemons are also taking advantage of free enterprise?,253
RufusPeabody,the fact that an industry exists where the vast majority of proprietors provide no value yet are still paid for their services irks me. there's no accountability. i'm not saying things like this are unique to sports betting but that doesn't make it any better imo.,264
RufusPeabody,"to be clear if you have an edge on each leg of the parlay then this is not true. 

but you’re typically paying a premium taking big faves on the ml. 

the squarest bettors love parlaying favorites on the ml. books know this and protect themselves.",247
RufusPeabody,fyi i asked a friend (former sub) if they got the survey. they checked their email  found it. ofc they hadn't filled it out. if y'all are interested here's what it looks like. v long. no idea how he's defining any of the stats he quotes.,237
RufusPeabody,same issue with dk's sports betting national championship a year ago. some people had groups of entries which put ppl with a single entry at a disadvantage. how does this get addressed in the dfs/contest world going forward? i honestly don't know. so tough to enforce.,268
RufusPeabody,"no tvs with game on within a 3  min walk of my gate and flight keeps getting delayed a half hour at a time. i’ve now gone to the bar and closed out two different times. and now heading back.

praying the on-board directv works...",229
RufusPeabody,there are lots of bettors out there that care about this  have a lot of industry knowledge but most don't have the time or patience to read through all these bills. we won't see changes unless legislators understand our perspective and what matters to bettors.,260
RufusPeabody,"teams with the most ""hidden yards"" (hidden by context) on offense in wk1 5 : ny giants chiefs cardinals vikings and seahawks. bringing up the rear are the jets panthers dolphins chargers  bears who don't look as bad in the box score as they should.",248
RufusPeabody,"this thread will go through some of the  scenarios using results from  simulations and our model predicting the committee's behavior: 

(1 ) favorites all win. 

likelihood: 3 3  % 

osu/lsu/clemson 1 0 0  % 
oklahoma 6 0  % 
utah 3 9  % 
georgia 1  % ",252
RufusPeabody,thanks adam! you’re having far more success with your committee model than us this year. we’re mostly using our own metrics as a proxy for “best” and “most deserving” which did surprisingly well last year. using that they *actually* use makes so much more sense.,262
RufusPeabody,apparently i wasn’t clear on this. i declined an offer of employment from big league advance. i spent some time with their team last fall trying to see if it was a good fit. i received  $ 0  in compensation for any guidance i provided.,235
RufusPeabody,this is not a model for predicting how good the teams are; this is a model that predicts how the cfb playoff committee ranks the teams. it doesn't make much sense doing it after 5  weeks but i was curious what it would look like.,229
RufusPeabody,they could bet 1 0 + units on a game by mixing in alternate point spreads money lines 1 st half bets 1 st quarter bets teasers and parlays. this goes completely against the spirit of the 1  play = 1  unit system. (5 /x),219
RufusPeabody,what is the english translation of the letter æ? would it be a e or ae? haven't needed it yet but after dealing with enough ø é í and ñ thought it was time to make a more complete unicode dictionary in my golf code.,215
RufusPeabody,this is a bigger issue in the smaller markets they’re in (i.e. cbb 1 h totals for small schools). if they are not getting closing line value there is no reason to think they will win. if the picks are good they will move markets.,229
RufusPeabody,that said i still do not believe in the business model for reasons many other people have pointed out. 1 ) the “guarantee” is not guaranteed — you are trusting that the company will have funds available to pay everyone in the event of losses.,242
RufusPeabody,the problem is every year i have to go back through my code and figure out what the hell i was doing and then try to get to the ideas i had for improvements the previous season. it's like re-learning a language every goddamn year.,230
RufusPeabody,the tout industry will always be a scourge on the betting ecosystem. but i would like to try to move the needle towards more transparency. if more touts essentially bet on themselves winning i'd hope it would increase pressure on other's to do the same.,253
RufusPeabody,please remember: if you buy a pick from a tout if the tout has a 5 5  %  win rate (which would be extraordinary!) betting at -1 1 0  you need to bet 2 0  times the price of the pick just to break even.,201
RufusPeabody,these books all have promos. how is that what differentiates them? the 1 0  thousand  on game day for the two biggest american markets is standard. is any book really afraid of a sharp betting 1 0  thousand  on nfl sides on a sunday morning?,241
RufusPeabody,i'd like to point out that it was incredibly annoying when i limit bet something and was not able to re-bet since they didn't move the line. had this experience at fanduel trying to re-bet golf. move the line (or don't) and take another bet!,241
RufusPeabody,was not a fan of the  app. and they only had 1 6  nfl rsw totals listed. and just the last 1 6  teams in alphabetical order. wtf. (i wanted to bet teams earlier in alphabetical orders so didn't even try to put anything in.),223
RufusPeabody,you also don’t know how much you’re going to bet beforehand especially if you’re limited betting or live betting. in the absence of this policy you’d expect people to deposit more. so this policy basically provides a negative consequence for erring high on deposit amount.,272
RufusPeabody,of course they are. but markets aren't that inefficient that exhibiting these biases will make you a 4 5  %  bettor. think about how many people would just understand the biases and magically be winning bettors if that were the case. it's not that easy.,253
RufusPeabody,let’s say you and i both bet  $ 1 1 0  on opposite sides of a game. bookie pays off the winning bet ( $ 1 0 0 ) with the  $ 1 1 0  from the losing bet and makes  $ 1 0  profit.,176
RufusPeabody,i have had a great day because i haven’t even looked at an odds screen or twitter (until now) all day and actually wrote some pretty awesome code that will make future me happy 😃. plus i got to talk to the legendary ted knutson,227
RufusPeabody,and posting winning tickets (even if they are legitimate) tells you nothing because you never see the losing ones. i could have posted hundreds of winning prop tickets from the 2 0 1 8  super bowl when i actually lost 6  figures on the game!,241
RufusPeabody,psa: just because someone posts a winning betting ticket does not mean it’s their own. some of these touts try to pass off other people’s legit winning tickets as their own. and everyone please stay away from this  guy. i’m reporting copyright infringement to twitter,267
RufusPeabody,the issue of incentives is fundamental to how i see the world. everyone i've worked with in the betting world has gotten paid as a percentage of revenue. incentives aligned. my big problem with pick-selling is the misalignment of incentives between the seller  customer. (thread),279
RufusPeabody,". on me: ""he’s the definition of a troll to me. has never had a positive word to say about me. hate follows me.""

troll: a person who makes a deliberately offensive or provocative online post.

what is rovell's mo? making deliberately offensive  provocative tweets.",265
RufusPeabody,imagine how much more value super bowl (ahem “big game”) props would have if instead of being played in idyllic weather following a bunch of games played in the cold it were played in typical winter weather following a bunch of games indoors/in warm weather.,258
RufusPeabody,▶️ provide an outlet for bettors who feel they were mistreated (whether illegal or not) by legal books to file reports. create a repository that we can use to better understand issues bettors are having. what books are misbehaving? use this to influence legislation.,265
RufusPeabody,i floated the idea of a consumer-protection-in-sports-betting nonprofit earlier this yr. my lawyer tried to get  to make a donation to fund it (in lieu of a settlement for sbnc) but they declined saying they thought the protections in place were more than adequate.,265
RufusPeabody,you see rob there are many different types of picks. ones you can see ones you can't see ones that got sent to an accounting firm in february ones that had their grading changed afterwards ones that didn't. it's all very simple and transparent.,244
RufusPeabody,if you ask for the report and follow up 5  months later after no response and still don’t get a response and then have mike’s cell phone number and text him multiple times then you get the report (which is vague and not signed),227
RufusPeabody,bet the process is up! we talk about trendz fandom coexisting w/ betting as well as the usual (cfb playoff stuff cfb picks nfl futures nfl picks). plus we tease next week's episode (how much are good openers worth to books + machine learning!),243
RufusPeabody,clv should never be the goal (unless you're just chasing steam). it's a leading indicator that you're doing something right based on the assumption that the closing line is the most efficient price. market manipulation can obviously affect that assumption as you pointed out.,275
RufusPeabody,schwim i get what you're saying. i understand wanting to compare amount of money you have to put up. given you're quoting roi based on that it would make sense for  to recommend what  %  of their bankroll they should invest in each play.,237
RufusPeabody,you could argue that a team will save its best plays for the highest leverage situations. if that was the case epa/play would make much more sense predictively. but we know third down performance is no more predictive than 1 st  2 nd down.,239
RufusPeabody,it doesn’t matter if his picks win or not; if they win it’s not sustainable and subs won’t be getting release prices. also i’m not sure how beating cbb openers or cfb totals on a tuesday would prove they’re the “best at predicting sports”,238
RufusPeabody,"if i'm offered 9 9 /1  (1  % ) odds on something i think has 4 9 /1  odds (2  % ) that's a 1  %  ""edge"" according to the way they're defining an edge yet it's expected value is +1 0 0  % ",187
RufusPeabody,"way-too-early cfb playoff now-cast (if season ended today) from  committee model:
1 ) ohio state 2 ) alabama 3 ) auburn 4 ) lsu 5 ) oklahoma 6 ) georgia 7 ) florida 8 ) penn state 9 ) clemson 1 0 ) wisconsin.",208
RufusPeabody,no one is claiming you’re a fool. you’ve done very well for yourself with bla and raising money for this venture. i just don’t believe you can provide provide value and scale without moving markets. i told you the very same thing last fall.,240
RufusPeabody,from what i saw in a small subset of their picks they were not getting much of any closing line value relative to market price at release (despite a profitable run in cbb at the time). similar issue with lack of clv in baseball.,228
RufusPeabody,"british open outrights i like. note that these have a *combined* 6 .2 5  %  chance of winning so please stake accordingly (i.e. small).
fleetwood 3 5 /1
olesen 1 4 0 /1
ben an 2 0 0 /1
keego 2 0 0 /1",199
RufusPeabody,the notion that if a tout is moving lines it's not an issue for clients (because lines often move back) is flat-out wrong. the subset of games that don't move or move back will do worse than the ones that steam never to return.,227
RufusPeabody,maybe you're right spraguer. i agree that knowing someone personally makes it more difficult. there are also people in this industry (not in this thread) that i won't publicly criticize because i know who they're connected to and i want to keep both kneecaps.,259
RufusPeabody,thanks for responding johnny. i'm always up for having that long conversation. i'm sure you know how i feel about transparency. hell  nfl picks are in aggregate negative over the past few years but we still have our long-term record displayed when we post.,256
RufusPeabody,haven’t read the article but i do think there are a lot of people that don’t bet on sports bc of not wanting/not knowing how to bet with offshores and local bookies. i personally knew nothing about sports betting until my internship with lvsc.,243
RufusPeabody,"if i was a non-scammer tout i would at minimum refund subscription fees if the picks were down over the life of a subscription. and i'm not talking refunding in ""pregame bucks"" or w/e. if someone doesn't provide value why should they be paid?",242
RufusPeabody,i’ve seen a lot of pics of ppl being limited at pointsbet. hell they only took  $ 4 0 0  from me on nfl rsws and i had never placed a bet there before. for comparison  was willing to take 5  thousand  a pop.,207
RufusPeabody,(thread) is there more randomness in my baseball betting than i would expect from independent events? i.e. is there autocorrelation in my results? are my results on marlins bets all independent events or is there a factor driving the results of all of them.,257
RufusPeabody,i wouldn't say that necessarily since james has been so logical with his approach. but then again she hadn't seen his run. she made the safe defensible play. the psychological cost of losing the way your mom's friend did has to be higher right?,244
RufusPeabody,overall thoughts: the array of offerings is staggering at many of these books most notably draftkings and fanduel. i can bet top continental european in a regular pga event! there are certainly opportunities for sharp bettors. not in a position to comment on longevity.,269
RufusPeabody,pretty freaking good thursday. sipping a local ipa with a half-dozen oysters right on the beach after a really solid r1  of the pga plus i played 1 8  hole myself. and best of all tomorrow morning — 🏄🏿. not missing boston one bit.,229
RufusPeabody,"looked up a few i thought might be contenders:
davis love 2 0 1 5  wyndham: 9 1 2 /1
charlie beljan 2 0 1 3  northern trust: 9 6 9 /1
padraig harrington 2 0 1 5  honda classic: 7 2 4 /1",185
RufusPeabody,with (2 ) you are getting the wisdom of the collective (1 )s who have skin in the game. what’s the point of hiring (1 )s — how good your opening price is really doesn’t matter. (talking about standard pregame markets here not props/live),237
RufusPeabody,here’s the plan: worst of sports media 6 4 -person bracket announced on selection sunday. seeding will be based on frequency of mentions in tweets below. may also separate by sports media sub-type. head to head matchups (polls) will run concurrently with ncaa tournament.,271
RufusPeabody,nothing like getting a spinnywheel for 2 + mins for each bet only to be have it reduced to  $ 1 0 0  or  $ 2 0 0 . i know i'm not their target audience but my  experience has not been particularly user-friendly.,211
RufusPeabody,"think about this troy. you have to go for it at some point right?

by going for it after first td you get a chance at redemption if you fail by converting the next two times.

by waiting you only have the one chance.",216
RufusPeabody,i would love love love it if it came to light that schwimer was betting these at cris right at release for  $ 2 5 0  to move them so he could say that his picks were moving the line. that would be all-time.,206
RufusPeabody,thread: in the drafting of state sports betting bills bettors are the one group that doesn't have a voice. operators casinos data providers  leagues all have lobbyists who are educating legislators and helping write these bills. results in some states have been ugly.,267
RufusPeabody,"ny giants only had yards/play edge of 6 .5  to 5 .6  in their win over miami. but they improve almost a half-yard on both ends after contextualizing and end up with a ""real"" ypp margin of 7 .0  to 5 .1 .",203
RufusPeabody,"afc playoff probabilities (using  sim):
ne 1 0 0  % 
bal 1 0 0
kc 9 9
buf 9 5
hou 9 4
pit 4 6
ten 3 7
oak 1 1
ind 1 1
cle 6
den 0 .3
jac/lac 0 .1",145
RufusPeabody,to be properly equipped to make decisions on whether to buy a half-point or not you need to know the probability the distribution of outcomes and how much each half-point is worth to buy on or buy off. this entirely a quantitative exercise.,240
RufusPeabody,if wisconsin wins out they have a 7  %  chance. if they win out and ohio state loses to michigan and wisc alabama loses to auburn georgia loses to lsu they are a coin flip. some more carnage and they're in for sure.,215
RufusPeabody,ok ok you have a point. and if alabama beats lsu 5 9 -0  1 -loss lsu probably not getting in either. but our model sees it as extremely unlikely that 1 -loss ou gets left out in favor of 1 -loss oregon.,202
RufusPeabody,evaluating redskins/4 9 ers game a tough task for models. you can (should!) control for weather but not all rain games are the same. but it is a great example of how the impact of rain is different on grass than on turf.,220
RufusPeabody,this is *not* how we rank the teams. this is based on a combination of things including  ratings (w/o prior) strength of record strength of record strength of schedule games played (w/ 0  losses more is better) and log of margin of victory.,240
RufusPeabody,what explains the continued popularity of the fade the most inefficient play in football? my guess is qbs feel some pressure from their best wrs — “i can beat this guy just  give me the ball” — and throw them the occasional bone.,229
RufusPeabody,at 4 pm et on saturday this had a chance to be the worst betting week i've ever had. but a nice turnaround late saturday great nfl sunday and munoz shipping it in a playoff and somehow i pull out a winning week.,211
RufusPeabody,you post a cumulative record of which a large portion is retroactive (and supposedly verified by accountants). people want to know the record since you started selling and giving these money back guarantees. before that is just people taking you at your word,258
RufusPeabody,we'll still publish our nfl power ratings every week and i'll give out a few plays on  you can easily calculate mp lines by looking at the difference in team ratings and adding in home field advantage (on average about 2 .4  points).,233
RufusPeabody,if these are in fact winning bettors the side with more sharp money on it should do better long-term but that doesn't mean there isn't sharp money on both sides. but there are books that will refuse meaningful action that could be matched.,239
RufusPeabody,weather as well as its impact on variance is factored in. if you think 1 2  back has much of a chance despite the conditions i’m guessing you haven’t looked at the data. it happens a lot more rarely than you might think.,220
RufusPeabody,i met woodland when i was inside the ropes (thanks espn) during a practice round of the 2 0 1 6  phoenix open. he asked what i made his odds. i told him 4 3 /1 . “that sounds about right” he replied.,199
RufusPeabody,i wasn't betting into any big markets. since i hadn't bet (outside of a contest) in nj these were virgin accounts. so this is (maybe? somewhat?) representative of what an average person who just signed up would expect to be able to wager.,238
RufusPeabody,for simplicity's sake i was talking about spread market where the baseline is 5 0  % . but the point is the same -- if you faded the big ml picks the juice is large enough that you wouldn't be expected to win.,209
RufusPeabody,also just because a bookie can make more than the vig (and it needs to be substantially more) doesn't mean you can identify those situations before they occur. they are the tail of the distribution and are to be expected due to randomness.,239
RufusPeabody,why is that a problem? the success of an exchange won't be determined by casual bettors. it will hinge on whether it can get enough liquidity to be an option for sharper higher volume bettors who are being underserved by the current market.,240
RufusPeabody,scott verplank was my favorite golfer growing up. by happenstance my family was staying with friends who lived at kingsmill where a pga event happened to be taking place. ten-year-old me followed  (and phil tataurangi) around the course for most of two days...,260
RufusPeabody,but you still wouldn't solve the vegas dave problem -- slick marketers preying on newbies who don't understand irreducible uncertainty (the fact that picking 7 5  %  winners just isn't possible long-term). vd wouldn't sign on. and newbies wouldn't know of the monitor.,268
RufusPeabody,frigo: edj doesn’t want to be a tout outfit but offer tools/analytics to help bettors in way they best see fit. jeff pushing him on football outsiders giving picks and their picks not doing very well. problem is that people want picks 😏,236
RufusPeabody,"for the record dk never paid me any settlement from the  debacle.

what’s the takeaway? if you’re a victim of someone else creating an unfair playing field you get paid. if you’re a victim of dk creating an unfair playing field you’re sol.",239
RufusPeabody,"i agree there is inherent recreational ""value"" to betting. people have been gambling for centuries. but people can also still be manipulated to gamble more than they would otherwise by marketing app design etc. to a point they end up with a problem.",249
RufusPeabody,look this is all very simple. michael has never answered any of the direct questions asked of him on here. he ignores or pivots. if he had information that could make him look good you bet we'd hear about it. instead it's misinformation.,237
RufusPeabody,"this tweet is in honor of the people i’ve seen in sportsbooks complaining about hitting 7  legs of an 8 -teamer: 

you are n times more likely to hit all but one leg of an n-leg parlay than to hit every leg.",207
RufusPeabody,can i ask what number of followers has to do with it? if you're saying you want guests who have the most reach then i get your point. but if you want guests who provide the best insight twitter followers is irrelevant.,218
RufusPeabody,it's looking at actual yards but adjusting for down/dist/fp (different baseline on opponent's 1  than at own 2 0  for example) as well as adjusting for game situation which consists of both situational weights and different baselines based on score diff/time remaining,268
RufusPeabody,great read! there was a time when the nfl prop parlay cards were real juicy at a few shops. they would set the fumbles lost number at 2  (ties lose). i bubbled in my fair share back in the good ol’ days.,203
RufusPeabody,"i have a *ton* of confidence in the  front office. maybe i'm biased (they are analytics-minded + i know  really like sig) but this is the first time in my life a team i support has a front office that ""gets it"".",211
RufusPeabody,update: here’s the  now-cast — our model predicting the committee’s rankings coming out in 3 0  mins. we slot georgia ahead of florida due to h2 h considerations. the index shows how close these are in many cases. wide range of outcomes!,237
RufusPeabody,"goals for  from podcast with 

1 ) prove out your models
2 ) reform the tout industry

 ""yeah we're trying to kill two birds with one stone. these are definitely two different goals but we can accomplish them at the same time.""",227
RufusPeabody,"our  committee now-cast (our model predicting committee rankings now):
1 ) ohio state
2 ) lsu
3 ) alabama
4 ) clemson
5 ) penn st
6 ) florida
7 ) baylor
8 ) auburn
9 ) minnesota
1 0 ) oklahoma",192
RufusPeabody,to those saying oklahoma is out of the playoff picture now... is a 1 -loss big-1 2  champion really not in the conversation? a loss means ou needs to be perfect from here on out but they're still very much in it.,212
RufusPeabody,"let's say two people have models that ""win"" at a sport (meaning differences between the model  the market number have some predictive value). does it necessarily follow that the best prediction using the two models gives a nonzero weight to *both* models?",255
RufusPeabody,and back to the teaser across zero if they want more exposure on the vikings parlaying the vikings and chargers would have been much higher ev than the 6 .5 -point -1 3 0  teaser. but that's just math. (6 /6 ),209
RufusPeabody,i do have love for the bankers at the stephanie  sunset  branch in henderson nv. they’ve treated me so well over the years. i feel like i’m seeing old friends every time i go. but the company as a whole? not good.,213
RufusPeabody,i would totally do a usaa referral program if they had one. they are fantastic! use them for car home rental and umbrella insurance too. only problem is the no physical branches thing which isn’t great when you’re in a cash business.,233
RufusPeabody,important to note that being able to “beat” the sports betting market does not mean you can best predict the outcome. it doesn’t even mean you’re better than the betting line. it means your predictions add *something* to the prediction. big difference.,252
RufusPeabody,i’m happy to debate it but you’ve said nothing to suggest you have an argument so what’s the point of having you on the pod? it’s football season and we have a lot to cover. if you have points please make them.,210
RufusPeabody,i’m not the smartest guy in the room. but i wanted it more. and i wasn’t going to be outworked. (note that this is past tense. 1 0  years doing this for a living drains some of the hustle out of you),199
RufusPeabody,"“i do promote my win streaks and for those questioning why i do so the buyer has to make his decision based on all the info”  said. 
translation: i knowingly take advantage of the fact that many bettors are fooled by randomness.",228
RufusPeabody,new  up where it's just  and me. we recap our amazing jinxing prowess and use the nba to touch on outcome-based evaluation before talking about topics from twitter. then i nerd out on golf for a little bit while jeff patiently waits.,233
RufusPeabody,"past posting: betting after the event started (book was asleep at the wheel and didn't take game off the board)

double popping: multiple people hitting the same bet at the same book at the same time so they can circumvent the limit",232
RufusPeabody,the third place guy could've won if james had wagered more than  $ 1 4 0 0  and both he and emma got final jeopardy wrong. betting only  $ 1 3 9 9  guaranteed james he would win if emma answered incorrectly.,207
RufusPeabody,though to be fair i've seen some really different weather observations for different points around there. point is -- if someplace pretty close to the course had weather that didn't show a *huge* advantage -- it's just so damn hard to forecast!,244
RufusPeabody,your original wager is not included in the odds. to calculate parlay payout multiply the decimal odds together (american odds +1 ). so (8 +1 )*(5 +1 )*(3 +1 ) and subtract one at the end. 2 1 5 /1  is correct.,209
RufusPeabody,giving intrade a monopoly is not only bad for consumers but it's bad for the government. if prices aren't competitive -- and that's a safe assumption -- fewer people will switch from offshore/street bookies to legal ones. and those revenue projections... 🤥,256
RufusPeabody,you said the peabody era (2 0 1 0 -2 0 1 9 ). i could (if i wanted -- i don't want to) go back and construct what my projections would have been and run sims...but that's a lot of work.,185
RufusPeabody,ted knutson ( one of the truly great minds in the sports world makes his triumphant return to bet the process. there is no one more qualified to discuss bookmaking. touching on ted's experience at pinnacle we discuss the future of bookmaking,241
RufusPeabody,in keeping with a (relatively young) tradition today i named a new remote server after a golfer. my servers are not superstars. they're grinders. they make the most of their ability. i hope server scott verplank works as hard as real  did.,239
RufusPeabody,this is a problem endemic to selling picks. if the picks are good pros/syndicates buy them and have bots hitting them moving lines instantaneously. average joe gets worse price and doesn’t win. (also many touts quote stale or not widely available lines),253
RufusPeabody,here’s a bayesian question: conditional on having a mild cough and a temperature of 9 9 .1  degrees and having traveled (domestically) multiple times the past few weeks and gone to a crowded conference last weekend... what’s the probability i have coronavirus?,260
RufusPeabody,jeff asks if we’ll have “sharks and minnows” like in dfs. yass thinks that’s not going to be the case. “there aren’t sharks and minnows in the stock market. everyone is getting the same price.” (don’t think this really answered the question),241
RufusPeabody,i’m not saying you should have known he was making death threats. i’m saying that gambling problems ruin lives. and it was painfully obvious he had a gambling problem months ago. gambling addiction is as real as alcoholism. please don’t encourage it.,250
RufusPeabody,why did the titans win? it's simple. the ravens did not convert their high-leverage chances (0 /4  on 4 th down)  turned the ball over three times. their offense didn't stink; they only punted once. turnovers and not converting high leverage situations.,253
RufusPeabody,i think he has the skills to be incredibly successful in business but needs to listen and learn. and realize that he doesn't have the answer to everything and sometimes there are people that know more than he does about an industry.,232
RufusPeabody,the issue here is simple economics: a for-profit company being granted a monopoly is detrimental to consumers. imagine how expensive gas would be if exxonmobil got a contract to be the only company that could sell gasoline in the united states.,244
RufusPeabody,raw yards per play doesn't properly account for context. epa handles down/dist/field pos but adds noise by giving too much wgt (from a predictive standpoint which is all i'm interested in) to turnovers and high leverage (3 rd/4 th down) plays.,243
RufusPeabody,i did tell the full story. i said you sent me the report. but look at my initial email. it was sent in june and i never heard back. i’m not at all is surprised the reporter had the same experience.,197
RufusPeabody,"probabilities (via  conditional on winning this weekend:
ohio state/clemson/lsu 1 0 0  % 
georgia 9 5  % 
oklahoma 5 4  % 
baylor 4 0  % 
utah 3 1  % 
wisconsin 1 4  % 
oregon 0 .3  % 
virginia 0  %  (sorry)",207
RufusPeabody,i've been betting sports for 1 1  years and made enough to comfortably retire using nothing more complex statistically than ordered logistic regressions and multilevel models. more complex != better. it's about processing  contextualizing the data and asking the right questions.,279
RufusPeabody,interesting how qbs can rocket up draft boards based on one good year but nfl teams stick with these same qbs when they struggle because of “talent” and “potential” (which they believe because of 1 -2  years of starting in college),231
RufusPeabody,in this case though  is circumventing their own rules by using teasers first halfs and moneylines to bet more units on a game. it sets an awful precedent but also makes the incentives of the sub and jambos misaligned. (3 /x),224
RufusPeabody,i was not “watching like a hawk”. i have not tracked jambos picks. i just pointed out some flaws back in march (you shouldn’t post a pick using the wynn line at 4 am pt when the wynn book isn’t open),199
RufusPeabody,haven’t read it but the argument is never that exchanges are the answer to everything. they just make way too much sense for situations where two people would like to bet opposite sides but can’t because books won’t take their action.,234
RufusPeabody,i’m not going to waste my time boosting the profile of a fraud tout. we don’t have mutual friends. and betting 1 0 0  thousand  with an internet stranger who you know to be a con artist would be incredibly dumb.,211
RufusPeabody,aside from the public nature of it all (involving average joes  overpromising) what makes it different than an originator (i hate that word) getting accounts from people where he gets a percentage (typical betting partner arrangement) and having a losing year?,260
RufusPeabody,i think cville in general. but i will say that the people gill has on his podcast are closer to vegas dave than dr. bob. if you sell picks without providing any meaningful documentation of long-term record you deserve the criticism.,232
RufusPeabody,my week— monday woke up at 9 :3 0 am worked on golf till 3 :3 0 am (only breaks were for food and a quick workout). today: woke up at 9 am been working on more us open stuff since.,180
RufusPeabody,"if my model were ""right"" about the marlins value then all my marlins bets would be +ev bets; but if the model didn't account for something and the market was ""right"" i'd be placing a whole bunch of negative ev bets.",215
RufusPeabody,but do you understand my point? if you're betting with an edge all poor bankroll management will do is increase your variance which of course can make you go busto. but from the book's perspective they will be expected to lose.,227
RufusPeabody,what i’m saying is there are not people out there worth fading. i’m sure there are a few ppl hitting 4 5  %  over a large sample of picks but that’s not because they’re 4 5  %  fundamentally; it’s entirely randomness.,217
RufusPeabody,my big pga championship fade... doesn't really exist. probably schauffele by a hair but no huge position against any one golfer. but i do have one golfer i have a much larger position on than anyone. that golfer is tommy fleetwood.,231
RufusPeabody,yes i read that. but think about what a 1 5  %  expected hold entails in terms of price. it's completely unrealistic and shows that the firm that did this (spectrum) does not understand the basics of how sports betting works.,225
RufusPeabody,stanley's is way worse than van de velde's. both needed double bogeys to win but van de velde was playing a very difficult hole while stanley had an par 5  that was the easiest hole on the course. not close imo.,211
RufusPeabody,"2 0 1 8  heritage: kodaira 3 1 7 /1
2 0 1 6  rsm: hughes 5 4 4 /1
2 0 1 3  wf: ernst 1 9 3 4 /1
2 0 1 3  travelers: duke 1 6 1 /1",129
RufusPeabody,and the other issue is you'll have plenty of pick-sellers who appear to be verified winners just based on randomness and people will sign up because of that. just like they do with mutual funds. tracking clv would help combat this.,231
