screen_name,text,char_length
mschwimer,i would like to officially lock in the phillies first 5  innings. yikes matz. talked about it today on  daily wager. around the 2 0 -2 5 min mark.  just dont listen to the next segment where i recommend first 5  innings tigers.,227
mschwimer,for all  subscribers. we posted a line for the vermont game at +1 0 .5  from draftkings. we have since found a bug in don best and draftkings so we revised the line to +9 . it is still a play on vermont.,203
mschwimer,exhibit a on why twitter sucks. jambos posts a thread tweet where we specifically say we are down 7 + units then in the next thread tweet specifically say (all results detailed above) and we still get called vegas dave.  be better,230
mschwimer,the face was because i cant watch the show when im filming and she mis spoke and said longest td 9 2 .5  yards. i almost fell out of my chair as i tried to get up and drive to wv immediately!,191
mschwimer,its ok. i give you complete credit for being honest and publicly admitting you do not want to debate this publcily because you know i will win. it really does show class and honor. i have a lot of respect for that.,214
mschwimer,i would say he has to prove he believes what he says. but that is just my opinion. again im more than happy if he no longer believes it and wants to take it back. would be no hard feelings at all.,196
mschwimer,i tweeted earlier. they felt 2 4 0  characters wasnt sufficient space. send all questions to  and i guarantee legal team will answer within 2 4  hours. and you can post answers on twitter if you want. we have nothing to hide.,225
mschwimer,and that same person made a public apology and paid a portion of our legal fees.  in his apology he said our business is great for minor league players.  can't find a single minor leaguer that does not love what we do.,218
mschwimer,if they tell me i can bet up to  $ 1 m per game i will do that 1 0 0  % . its a no brainer. unfortunately they wont. feel free to ask them why yourself. they wont tell me why.,175
mschwimer,subscribers can do whatever they want. if they want to play the recs great. if not no problem. zero conflict of interest as we are fully financially aligned with the subscriber. we only want to give our winning plays in every scenario.,235
mschwimer,sure. our record speaks for itself. we started this free for everyone 8  months ago. we have made 2 7 0 0  recs and are +1 7 2  units vs. betcris and +1 4 0  units vs. the closing line of cris.,193
mschwimer,i believe by aligning myself financially with our subscribers we are instantly more credible than any tout. including ras. but that is simply my opinion. you are certainly welcome to disagree. we trust our picks to back them financially. they dont. period.,256
mschwimer,but most importantly. if you really believe what you are saying then put your money where your mouth is. you get 1 0  thousand  if you are right and only lose 3  thousand  if you are wrong. why wouldnt you do this?,214
mschwimer,if you actually believe this why on earth wouldnt you sign up? if you are right you get 1 0  thousand . if you are wrong you only lose 3  thousand . give me one good reason why you wouldnt do that?,197
mschwimer,no. what you bet doesnt matter. its all about how we do in terms of units. if we are negative units (which includes juice) you get 1 0  thousand  back. doesnt matter if you bet 0  or 1 0  thousand  per rec.,206
mschwimer,under records. click cumulative. then scroll all the way down and you see writing that says something like click here to see all recs vs. closing line.  i would send link but im not at my comp. should be easy to find.,217
mschwimer,if you care about sample size. my record on daily wager is +1 8 .2 9  units in 1 7 6  recs. almost exact same record for  which is up +2 1 5 .4 2  units in 2 3 7 6  recs.,170
mschwimer,we get all our lines from . all our picks are time stamped and we reference the book that had the line. the only way we would ever put in a bad line is if  published one. i will look into it.,191
mschwimer,we out of sample back test thousands of games. i am extremely confident we will be positive units (beating the market) at the end of the year. good sample for plays that you see is probably around 1 0 0 0 .,206
mschwimer,that was a bad loss. canning looked good. it was poorly capped. but your point does not make logical sense. unless you believe the tigers will be overvalued in every game they play this year because they are last in scoring runs.,229
mschwimer,after all the bad beats this week does  get the luckiest win in best bet history? over 2 7 .5  dame points. wins by a hook in 4 ot! in fairness he didnt take a -1 3 5  game like i did.,184
mschwimer,full disclosure. i sent espn my best bet when loyola chicago was +1 0 . but when the line moved to +8  they absolutely gave me the opportunity to switch it but i chose to ride. 0 1  is 0 -1 .,191
mschwimer,great question! for years gambling twitter calls out touts (rightfully so) for being dishonest with their records posting bad lines lying to customers. we come in and keep fully transparent records cite all our individual plays keep our guarantees with our customers.,267
mschwimer,no.  we build models to beat markets in every major sport to make a lot of money.  we have ways of doing that currently.  our website is just not one of them.  we do not make a single dollar from our website.,208
mschwimer,correct.  we make it very clear that we define market consensus line as the line at betcris/bookmaker.  always fully transparent about that.  we chose them because over a 1 0 0  thousand  sample size that line best represented the us consensus line.,249
mschwimer,podcast up a day early!  podcast weekly best bet is 6 -5 -1  and props are 4 0 -3 2  +5 .6 4  units.  we break down our game of the week as well as props for all 3  thanksgiving games!,184
mschwimer,the bottom screenshot is the real release.  i have no idea where the top screen shot is coming from.  do you have a time for when the top screenshot was taken?  the bottom is our actual release at 1 1 am.,204
mschwimer,i appreciate the kind words. the jambos daily wager picks have been ridiculously good. however you should go to  if you want a more accurate picture of how our model performs.  unfortunately it is much worse than our espn record currently.,239
mschwimer,not true.  the public has been able to verify all my pick recommendations that have gone into the numbers i cited.  all against betcris line. think about it.  imagine what  would do if we falsified any of our publicly available picks.,234
mschwimer,what we are looking to do is very simple.  provide financial value to our subscribers.  that has always been the goal of the subscription service.  which is why roi numbers are critical and will be discussed in the long write up.,229
mschwimer,weekly reminder that today is the last day to sign up for our weekly package! will release ncaaf picks today at 1 1 am et so sign up before then for best chance to get the line as we release them.,196
mschwimer,right. we do. im still not understanding why you dont want others to listen to our debates? shouldnt the people get all the information so they can make a decision themselves? right now they are getting all info from 1  side.,225
mschwimer,but the episode with rufus will be a 1  off episode that should hopefully discuss our different view points in a professional and civil manner.  i think it is important for all our listeners/subscribers to get different perspectives not just mine.,247
mschwimer,my recommendation would be to register for free and see for yourself.  we have free picks thursday so if you register you can get those picks and check to see if those lines are generally available at the book you use.,218
mschwimer,yet you refuse to bet on that. you call yourself a sports bettor yet you are getting +2 3 0  on a bet you think should win only 3 0  %  of the time. and you wont take it. mind boggling.,185
mschwimer,we recommend  $ 3 0 0 . but we have a units calculator on our site. type in the  $  amount you want to bet and a full range of outcomes appears. so you can see if its right for you,180
mschwimer,that is simply not true. please stop spreading lies. im not up nothing lifetime. im down a lot. im a historically losing bettor. legit have not won in a single season. but then i hired a modeling team and everything changed.,224
mschwimer,going live on  in 5  minutes or so to talk with  and  going to talk about how dirty the tout industry is and how  will change it. also call out touts who refuse to put their money where their mouth is!,201
mschwimer,i think  is the best in the business right now. and its so sad. they are not transparent and they are not financially accountable for losing recommendations. wouldnt you want a service that is transparent and financially accountable for losing recs?,249
mschwimer,yes. if we become the world wide market setter than our plan is done and we will discontinue our subscription service. which is why i think our plan has a very small shelf life. maybe a couple years? but who knows.,214
mschwimer,because we cant open hundreds of separate bank accounts. again we are backed by some of the biggest names in finance with impeccable reputations. please research bill miller (legg mason) marvin bush steve duncker and david ganek to make a few.,243
mschwimer,was a great day on the wager for my picks. not so much for my tv performance of having a brain freeze on indians starting pitching though. that was ugly. have no fear i will be back on dw on friday!,198
mschwimer,go to  and click recommendations.  we have 9  plays up today.  parlay any of those with thiem would be my recommendation.  also taking thiem -4 .5  games is a good play.  fyi  will ask you to register but its all free,217
mschwimer,dodgers havent been shut out at home in 4 2  straight games. all i need is 1  run for my best bet and i cant get it. nats and dodgers left a combined 3 8  runners on base!!!!! bad beat central.,193
mschwimer,you have also witnessed us taking more than 3 0  %  of possible pre game bets.  have you ever seen a record that is public that is as good as ours? im sure it does exist just havnt found it yet.,194
mschwimer,that is awesome! i had a host family in williamsport short season a. still talk to my host mom to this day. im not sure of any teams that do host families after a ball though. i would absolute encourage it!,206
mschwimer,jambos podcast is up! game of the week is 4 -4  -.4  units and thursday night props are 2 8 -2 2  +3 .4 8  units.  we have 7  props for tonight on the show in our props party segment.,183
mschwimer,this is a fantastic point you bring up.  i am planning a very long note tweet where i will explain where we are and where we are heading.  will 1 0 0  %  touch on what you brought up above.,189
mschwimer,enjoyed going on   podcast again.  was the  most listened last year and hope to regain that spot this year!  lots of exciting things happening with bla and jambos.  listen to learn about what we are doing and our future plans!,226
mschwimer,that makes sense. but has any tout ever asked to come on? my point is i feel like touts would never want to go on your show because they would be exposed. is my theory correct or no? just curious.,196
mschwimer,i 1 0 0  %  agree with the chart for all touts before we entered the space. before us no one has offered a money back plus guarentee. no one before us has been in full financial alignment w subscribers.,202
mschwimer,because  called us out for being frauds. trust me i wish it had been vegas dave or anyone else really. you might think what we claim is crazy but that is why we back it up with our own  $ ,188
mschwimer,ats. and sides. mls too. i think the highest we have done so far is +3 5 0  range and -4 0 0  range. you can check for yourself. all plays are available for all to see. free of charge.,184
mschwimer,im very curious to hear your take  you know the people i work with. you know the money is legit. question is what side of the +2 3 0  bet would you be on?  obviously no hard feelings either way.,194
mschwimer,please go on our site and use the units calculator! put in the amount you want to bet per game. if it doesnt make sense for you dont sign up! will be to hard to win and beat the fee,181
mschwimer,"a fraud doesnt put the money up to back up what they say. 

a fraud is someone who doesnt stand behind the words they say. this is unequivocally what you are. its just the facts. this is not an opinion.",202
mschwimer,"agreed!  cizzle deserves a gift. i tried to dm him but he is un dmable. 

so back to the point. why wouldnt you put your money where your mouth is? or do you not believe a single thing you say?",193
mschwimer,extremely familiar. and i think ed is great. everyone i know that knows ed says he is a stand up guy. i just hate the way the tout industry works. period. no financial accountability of transparency. its a true shame.,217
mschwimer,point is. we are going to clean up the awful tout industry by being full transparent and financially accountable for our picks. we put our money where our mouth is. if we give you losing picks we will pay you.,209
mschwimer,yes that certainly is!  its 3  thousand  per package.  so 5 0  thousand  specifically does not work.  4 8  thousand  or 5 1  thousand  will work!  lets do it!  i will follow you and we can talk on direct message.,212
mschwimer,we have a stop built in when we hit a certain number of subscribers. we would never accept any subscribers if we couldnt fit the bill if we lose. would never accept 1 0  thousand  people without raising additional money.,220
mschwimer,if you really believe that then why wouldnt you sign up? give me 1  good reason why you wouldnt sign up. if you are right you get 1 0  thousand . if you are wrong you lose 3  thousand .,185
mschwimer,"amen! lets see it happen! they got scared and obviously dont believe in what they say. 

there is a new sheriff in town. if  is as good as you say why dont they guarantee money back plus like we do?",198
mschwimer,we have packages as low as  $ 2 5 0  for a week. only get  $ 3 0 0  if we lose on the week because its a lot more likely we lose in 1  week than 1 7  weeks.,156
mschwimer,id probably go w the 9 8  braves. although the 8 6  mets were absurd. id put those above the rest in only looking at last 4 0  years. didnt want to go way back due to mound height etc.,184
mschwimer,"has made over 1 0 0 0  mlb recommendations. see below for a detailed write up of our record how we would have done without picking best available us line and how we would have done vs. closing lines. 

enjoy!",208
mschwimer,im listening to our subscribers and giving them what they want. which is to know where the best line is available. also using scoring system that makes the most sense and is a big part of us dollars being bet.,209
mschwimer,no because then our subscribers will be furious with me. they want to know where to find the best lines. the majority of our subscribers are recreational betters with multiple apps. so they go on the app that i cite.,216
mschwimer,i understand and agree with that comment. it is exactly what i wanted to do initially but our accounting firm wasnt able to do it. they said we need to be consistent and only use one set of scoring rules.,204
mschwimer,just spoke w fanduel sportsbook rep. according to them both bets would still be pending. nothing official. so the over will win and the ml will be pending. they did say this is determined on a book by book basis.,212
mschwimer,are you serious? we use all lines that are available at don best. you can look at the line history. you wont find any that are inaccurate. my only hope is you are taking the plays and making serious cash!,204
mschwimer,its hard to believe our government is discriminating against an entire group of people because their brain chemistry is different than most. when has discrimination turned out well for americans? its like we refuse to learn from our previous mistakes.,251
mschwimer,to be clear.  are you saying that you did not find any issues with the games we posted or our record.  however you would prefer we post widely available lines instead of lines at betcris/bookmaker.  do i have that correct?,222
mschwimer,this is true.  for life standards i was incredible.  for mlb standards i was trash.  basketball will always be my first love though.  if i could only jump and play defense i could have played in the nba! haha,208
mschwimer,had 1  goal when started.  to provide financial value for our subscribers.  even though our picks are going much worse than we anticipated we are still achieving our goal. please understand these numbers are extremely volatile and change constantly.,249
mschwimer,im heading to bed. big day tomorrow. as always happy to have  or  on the jambos podcast.  i personally think the gambling world deserves to hear two professionals discuss in depth gambling content in a professional and civil manner.,232
mschwimer,if any tout wants to give me +2 3 0  odds on identical terms i provide i would love to bet that! except  i dont think it would be a +ev bet against them from what i have seen.,175
mschwimer,2 /3  capital one would independently verify this on a weekly basis as our liability will increase each week with additional subs. this escrow account can only be debited by jambos in order to pay liabilities to jambos subscribers.,231
mschwimer,then you dont know rufus. he was watching like a hawk and even scrapped our picks to make sure they matched up. he was the one giving us a hard time for using best available instead of market line.,197
mschwimer,how would you recommend marketing? i cant think of a single way to market ourselves and not sound awful. i really dont disagree with you. it does sound awful. if you have any ideas please let me know. seriously.,211
mschwimer,"their is ceainty!!!!

look up what it means to file a reg d with the sec. if we dont pay then me marvin bush david ganek steve duncker and several others are breaching the contract and breaking the law!!!!",205
mschwimer,you guys have no idea. almost all our subs are nyc quant hedge fund guys. that seems to be our biggest audience so far. i think they understand what we are doing from a modeling standpoint. but who knows.,204
mschwimer,i never said any of that!  rufus is a subscriber.  all of our picks were free to everyone that subscribed!  i have no idea if he is playing our picks or not.  you will have to ask him that.,189
mschwimer,i have not heard a single reason from you  why do you need to trust us if we put the money in an escrow account on your terms?  again have not heard one single reason from you. still waiting...,193
mschwimer,1 0 0  %  correct. that is why we are so different than anyone else out there. our models are that good. period. again you dont have to trust me. look at our play history. see it for yourself.,192
mschwimer,because they want to mitagste risk it leaves a huge opening for sharps. but they limit sharps. which means the market isnt fair. if anyone could be anything they want then clv is by far the most important thing.,211
mschwimer,working with the team on viability of setting up individual escrow accounts. stay turned. but bottom line is you should research the names i sent.  if i said warren buffet were backing it would you feel the same way?,216
mschwimer,ill respond again. because the market is not liquid. if you found a book that will give me  $ 1 m per game limit then i 1 0 0  %  would do that. unfortunately that doesnt exist right now.,187
mschwimer,so you are saying you dont want to invest 9  thousand  if you knew you were getting 1 0  thousand  back in 1 7  weeks? you do realize that is more than a 1 5  %  annualized return right?,186
mschwimer,my favorite thing about our system is its troll proof. the fact that you wont buy the package proves beyond a doubt that you think we will be profitable including juice over the entire nfl season. so thank you!,210
mschwimer,i should also add that our record before 8 /2 0  was against the best available line in a us book.  our record against the market consensus line at the time of release is +1 7 1 .6  units,187
mschwimer,"3  minor league position players that are significantly better than the mlb player ahead of them. 

1 . yordan alvarez over tony kemp
2 . deivy grullon way better than knapp
3 . bubba starling over gore and soler.",213
mschwimer,i wish i could take big action on even money that tua wont be the number 1  pick. hate how you cant play the other side. even if juice is outrageous still should be able play bet both sides.,190
mschwimer,thanks in large part to a monster nba month.  1 1 1 -7 1 -1  +2 9 .9 1  units .  now positive units for our publicly released picks in nfl nba mlb and ncaabb.  all 1  unit plays.,178
mschwimer,i have recommended 6 0 2  picks on daily wager.  those recs all 1  unit are +3 1 .8 3  units.  again these can all be verified as the show is recorded for anyone to watch and keep track.,186
mschwimer,part 1  comes out tomorrow! it will be sent as an email to all our registered users. not subscribers. so all you have to do is register for free and you will get it. it directly answers  questions!,197
mschwimer,listen for our game of the week. won w the saints last week (3 -3  overall) and our prop record currently 5 8  %  and +5 .8  units. 8  props on the podcast. all for the game tonight.,182
mschwimer,no need for odds.  the bet will push.  jeff and rufus are not interested in having a professional conversation about anything jambos related.  they have made that very clear.  invitation still available in case they change their mind.,234
mschwimer,the jambos podcast.  we were tiny during ncaa basketball season.  our first episode of this football season drops on thursday! can be found on  spotify itunes and google play.  we break down games with analysis from our models.,227
mschwimer,if you believe that can you name a reason that you wouldnt buy the package for 3  thousand ? if you are right you get 1 0  thousand  total. +2 3 0  odds. why wouldnt you do this?,178
mschwimer,"aka you are scared and dont believe a word you say. actions speak louder than words. facts are. 
i make statement. 
you say bs
i say ill give you +2 3 0
you say no

simple as that.",180
mschwimer,or 3 . we go on a bad run and we pay everyone out and i look like a complete moron!  will you be the one to take the money? or are you all talk and no bite?,156
mschwimer,we have backed up literally everything we have said.  i can 1 0 0  %  guarantee we will escrow that money.  our terms are simple and fair and can be found on our website.  you can review anytime.,195
mschwimer,this is not true.  we have 1  week and 4  week packages occurring simultaneously with the same picks.  so if we did that we would be losing to our other customers.  also we would never do this anyways.,201
mschwimer,see. i know for a fact you dont believe that. you believe we will crush the market. facts are facts. if you actually believe what you said you would sign up and take our money. plain and simple.,194
mschwimer,"start by reading our plan here 


then register for free. no need to ever pay. need to register to see our history. we have been free to the public and have made 2 7 0 0 + recs.",177
mschwimer,i fully understand why everyone in the betting industry believes that. i believe it matters. but not nearly as much as everyone else thinks. i believe more statistically significant factors exist. however that is part of our ip.,228
mschwimer,the money has been raised. check the sec filings. they are public. we raised  $ 2 3 m for jambos specifically. if we lose we lose. but we will 1 0 0  %  have the money to fund.,176
mschwimer,i agree completely. i highly doubt we get that many subscribers. people like to talk a big game but few will actually put money where their mouth is. if they are we will 1 0 0  %  fund!,185
mschwimer,but this is not for the  $ 2 0  bettors. would much prefer those people do not sign up because that would lead to negative ev after paying our fee and that is not what jambos is about.,184
mschwimer,also we dont get to line shop how one normally thinks to line shop because our subscribers want us only books. true line shopping would be international and you could use pinny and other cites w reduced juice.,209
mschwimer,official announcement.  will grade all its picks using fanduel sportsbooks rules. they simply make the most sense. even  can admit that if you announce how you are grading picks it can never be seen as typical tout grading,222
mschwimer,no argument from me on that comment. good news is al west is locked up and you can always find good bullpen arms at the deadline. dodgers system deep enough to make moves without losing too much future.,202
mschwimer,"you picked a hell of a time to start following us. 1 6 -4  in last 2  days. do not expect this to continue!

either way its great to hear from you! you still working the lv clubhouse?",183
mschwimer,definitely wiggle room. my advice to get the best line is put them in right when we send. lots of pros follow  so it is really likely the line moves the longer you wait. again these are generalities.,199
mschwimer,no one in baseball is swinging a hotter bat than the franimal. 4  homers in last 5  games. hard hit  %  exit velo and barrel %  are far better predictors than actual results like hits and home runs.,198
mschwimer,i just looked at all our picks and couldnt find a single example of us using a solo wynn line. can you provide evidence? thats why all our plays are available to the public so everyone can check.,195
mschwimer,today's podcast.  ironically we went 4 -1  yesterday on .  i didn't do a best bet on espn but if i did it would have been the one game i lost.  hard to come from behind and beat,177
mschwimer,for baseball stat heads i strongly recommend the  podcast.  most recently had a podcast relating to the predictability of pitching injuries.  unfortunately they got a few things wrong.  i am happy to come on the podcast to discuss!,231
mschwimer,awesome article today in  about former mlb pitcher  and his new initiative that could change minor league baseball forever... also he thinks he can predict which players are most likely to be injured... he's joining us next on,226
mschwimer,podcast up! our 4  game winning streak was snapped last week. now 8 -6 -1  for the season on our podcast nfl game of the week. listen to hear what we like in week 1 6 !,168
mschwimer,the reporter didnt have the same experience. in fact no one at  has responded to my question of who reached out requesting the report. but when you texted me asking for the report what was my response?,201
mschwimer,well then all i can say is you have heard very wrong.  everything in the above tweet is just flat out inaccurate.  but it is a free country and you can believe whatever you want to believe!,189
mschwimer,"websters defines roi as ""roi measures the gain or loss generated on an investment relative to the amount of money invested.""  that exactly how we calculate it. roi = profit/amount invested.  not profit/amount wagered.  pretty straight forward.",243
mschwimer,you will see it very clearly. i promise you. just needs to be part of a conversation to get the point across most effectively. i have nothing to hide from. twitter just not the avenue. thats all.,195
mschwimer,happy to answer any and all questions that jeff and rufus have on the phone. it requires back and forth as you will fully understand if they want to have a phone call to discuss this professionally.,198
mschwimer,you have my cell.  call me and i will explain.  too long for twitter.  it is all math.  i am available right now.  you can record the conversation and post if it to twitter if you want.,185
mschwimer,i have listened. i assumed the reason was because any normal tout would be wayyy too scared to come on your show. have other touts reaches out wanting to go on the pod? if so which ones?,186
mschwimer,i do address this. we use betcris/bookmaker as a market consensus line. we do not tell people to bet through them. please read the full detailed write up on the site. it addresses this issue very clearly.,204
mschwimer,think about it this way. in journalism would it is looked at as extremely unprofessional to write an article about someone without reaching out to them for comment. do you not think this applies for podcast professionalism?,223
mschwimer,we all know you dont actually believe this. if you did im offering you the greatest bet of all time!  why wouldnt you accept?  name 1  single reason besides you dont believe a word you have said.,195
mschwimer,precisely! if we talk about how good we are we get slammed. then we say if you dont believe it short us. then we get slammed for not talking about how good we are. gamblingtwitter is beautiful.,193
mschwimer,bottom line  if you believe one single word that you say give me 1  single reason why you wouldnt accept the 2 .3 -1  odds that we are offering you? just one reason is all im asking.,182
mschwimer,loyal followers. please check out the piece i did for real vision. 4 5  minutes on where the sports betting industry is now where  fits in and the future of media as it relates to sports betting!,195
mschwimer,have no fear. will be back on monday. todays plays will be up shortly. have lots of action. you can see everything i am on at . 1 5 sec to register and its free for everyone.,174
mschwimer,again all our individual plays can can found on our website so you are able to check and verify for yourself! thats why i created this system so if anyone was skeptical they can check for themselves.,199
mschwimer,not true at all.  please click the link and read.  would need to risk 3 5 .4 9  units in order to profit 1 0 0 .1 5  units for the year.  2 8 2  %  roi.,152
mschwimer,in case you missed our podcast we will be giving out all (a ton) of prop bets on the  twitter account for wild card weekend! will use only   lines and will count everything as 1  unit.,184
mschwimer,"with another bad week in the books jambos and i have been receiving a lot more questions.  please dm  (not my personal twitter) and i will answer your questions provided they are asked respectfully.  

thank you.",212
mschwimer,thursday podcast!  game of the week is tonight! tune in for some insights!  7  props as well.  4 -4 -1  in game of the week this year and 3 1 -2 6  +3 .0 8  units.,163
mschwimer,amazing what happens when you go to bed before twitter.  have no fear long response coming later this morning.  have espn daily wager from 9 -1 0 am.  i know you will all be watching! haha,188
mschwimer,no. we had hundreds of subs that have seen everything for themselves. realistically. if we did anything bs in terms of posting our record what is the likelihood no one would call me out on it?,192
mschwimer,"1 .  when you produce the type of returns i have been able to produce you can charge outrageous fees. 
2 .  again we raised money in nov for the gp at an extremely high valuation.",179
mschwimer,this i 1 0 0  %  agree with. as i have always said. the gambling would unanimously disagrees with me. but i have seen numbers that suggest otherwise. maybe people arnt looking in the right places...,198
mschwimer,we dont do team totals anymore. we posted a dozen or so of them. so highest correlation for paid packages is 2 . and correlation doesnt mean exact same. we have had a lot of splits.,181
mschwimer,this is why there is a shelf life for our stuff. which is why smart people will play our recs big time. haters will have to learn the hard way. its fun for me either way!,170
mschwimer,from public picks only. no extra games. our record in 4  week packages would have been 1 7 -5 . but lots of overlap there obviously. doubt we can continue at that pace but who knows.,182
mschwimer,but why would we want to go through that.  would mean we would be tied up dealing with frivolous things left and right. i think it makes sense. 1 0  thousand  is a solid limit imo.,180
mschwimer,here is the most important thing. that you still refuse to answer. if you think we will lose why would you put your money where your mouth is. we are giving you 2 .3 -1  odds!!!,177
mschwimer,he didn't sign up for reasons unknown.  he signed up in order to follow us and see how we do.  to make sure we are fully transparent etc.  he will be able to vouch for that.,173
mschwimer,if you dont believe me you can ask  or  just 2  of our hundreds of subscribers. rufus from the beginning and doug since march. they can verify we have never posted picks after games have started.,195
mschwimer,did you read his public apology letter? where he said we are a great option for minor league players and he dropped the suit and paid a portion of our legal fees? please do your research.,187
mschwimer,no one trusts what exactly? that we wont pay the money? we already offered  that we would put money in escrow in advance and on their terms. what else do you need to trust? im confused.,185
mschwimer,"major announcement!

i hired a full time social media coordinator to manage the  twitter account. if you follow our picks and want fun commentary give them a follow! (heads up- he is heavy on the gifs)",201
mschwimer,thats exactly how we do it. picks are time stamped by email and don best can be checked up to the second in their archives.  it is as accurate and transparent as possible. cant fudge it.,186
mschwimer,depends on payout structure and scoring parameters but yes i would take a lot more chalk.  in a pool like that usually picking the winner is most important which is why i would recommend taking uva!!!,200
mschwimer,i have great respect for  as a reporter/writer. however his story correlating velocity/likelihood of injury is flawed.  bla's research concludes that velocity and injuries are only mildly correlated.  biomechanics is major reason for uptick in injuries.,253
mschwimer,again we are not selling any picks here.  everything is for free.  no financial gain for us if anyone uses or doesn't use our picks.  just presenting facts and trying to educate the sports betting public.,204
mschwimer,we keep all our individual picks on our record tab so you can check on everything yourself to make sure it is completely accurate!  none of this information is behind a paywall.  free for everyone.,197
mschwimer,first i have immense respect for bills mafia. incredible fan base and great city. i lived their when i played for aaa buffalo. second everything we do is model based. it is not my opinion.,188
mschwimer,"step 1 . register for free
step 2 . go to records page and click cumulative record. 
step 3 . scroll to bottom to see how all plays did vs market line and closing line.",168
mschwimer,size bankroll is completely determined by how we do early on and depends on how much people want to bet. we have a units calculator for this. size of bankroll is determined by the subscriber.,191
mschwimer,once again. if you actually believe that why wouldnt you sign up and take my money? im giving you 2 .3 -1  odds! please give me one single logically reason why you wouldnt do that?,180
mschwimer,jambos isnt just a subscription service my friend. we have been offered equity in major sports teams. content deals. etc. ownership in major sports team will be announced in less than 4  months. stay tuned!,206
mschwimer,hahahaha. got it. that doesnt look great! but i can guarantee with 1 0 0  %  certainty it is not me. i have never had and will never have a twitter account other than this.,172
mschwimer,they certainly do exist. you are talking to martin now. also rufus and many more. again i have no idea if they are playing anything as i have no access to their personal betting accounts.,187
mschwimer,if you actually believed that you would sign up and take our money! but we both know you dont actually believe that. actions speak louder than words! we are giving you 2 .3 -1  odds!,182
mschwimer,you do the math. how likely is it for us to be +2 4 2  units over 2 7 6 9  plays if we have no edge? answer is more than 1  in a million.,137
mschwimer,its what our model says. unfortunately thats all i can say on that. other than we have been doing that for 2 7 0 0  plays over 8  months. our record speaks for itself imo,170
mschwimer,thats what our internal numbers tell us. best part is if you dont believe it you should sign up. if you are right you get 1 0  thousand . if wrong. only lose 3  thousand ,170
mschwimer,happy to answer all those questions. even though if you spent just 5  minutes researching all those questions are answered. please just go to  and read our detailed write up. all those questions are answered!,208
mschwimer,why would anyone sign up for  when they can sign up for  if jambos loses we not only give you your fee back but give you additional money!  no logical person should pick  over jambos,182
mschwimer,nothing meant to destroy. cheetah has great insights and i learn a lot from listening to him. beauty of modeling is we all do different things. always more than one way to skin a cat.,183
mschwimer,thank you! time will tell on it being free. if we do end up charging it will be different than all other subscription services as we will be putting our money where our mouth is.,178
mschwimer,it is absolutely not industry standard and that is the problem. no industry standard at all. might be what happens in vegas but nj only books are mostly on the other side. we need uniformity!,191
mschwimer,unfortunately the real answer is roughly 1 0 0 0  plays. but lots of signs along the way that are more predictive than record. like closing line value and run differential on wins vs. loses.,190
mschwimer,y are people saying this is a great draft for the 7 6 ers? they lost 2 3  year old point guard who will be a top 5  pg in the league for 7  years.,146
mschwimer,the  twitter account will be releasing all our props at some point in the next hour.  i suggest you follow the account as these are very small markets and lines will move very quickly.,184
mschwimer,my recommendation would be to dm jeff or rufus with all your questions. if this happens i give you my word that i will answer every single question. even if it takes 4  hours!,175
mschwimer,"correct. the goal is impossible. but that doesnt mean it isnt a goal. 

i can honestly say i have a goal to win a nobel prize but its also impossible for me to achieve.",168
mschwimer,we were free to the public. they could verify every play we made was in time and didnt add extra etc. during the 6  month period we averaged 5 0 0 ish registered users.,168
mschwimer,"agreed w that chart 1 0 0  % !!!!

that is the reason i created jambos! that chart doesnt include money back plus! if it did it would show positive ev for the subscribers.",171
mschwimer,it should be identical. or extremely close. bottom line is we judge on our system. so if you get better lines and win and we lose you still get the guarantee. and vice versa.,174
mschwimer,"while technically correct. i see the word tout as someone who lies and isnt financially accountable for the picks they give out. if they lose they say tough luck

we are the polar opposite.",189
mschwimer,im stone cold serious when i say this. in 3  years you will look at this tweet and say holy shit. i said this to make fun of him. but it actually came true,155
mschwimer,we are on day 3 .  is still in hiding. have no fear  i will continue this every single day until i get a response. and will cover it in the media! stay tuned.,158
mschwimer,we answered all the will you get paid questions. look into what it means to file reg d with the sec. all my partners and i will be breaking the law by not paying.,162
mschwimer,if we lose 4 5 0  consecutive bets then you are correct. although the likely hood of that is small. especially considering we are +4 .0 6  units in our 6  play career! haha,172
mschwimer,"actions speak louder than words. my money is on the table. and you just folded like a cheap suit. facts are facts.

but you can always insult me if it makes you feel better!",173
mschwimer,also you should buy the 4  week package. no ncaa basketball.  $ 9 0 0  to buy.  $ 2 0 0 0  back (including fee) if we cant beat the market. still good odds!,156
mschwimer,either way. the new language 1 0 0  %  covers the guarantee. no one can argue that. i do understand you think it isnt perfect. but you cant say it doesnt cover the guarantee.,174
mschwimer,rufus is certainly not a part of this. we both have a mutual hatred for tout services. we did implement a lot of his ideas. mainly being transparent and financially accountable for our recs.,190
mschwimer,thats not my fault. i can tell you our plays are all public so you can see. also independently verified by an independent 3 rd party. top 1 0  nationally recognized accounting firm cohnreznik,191
mschwimer,to your point. if we get more than 2  thousand  subscribers (highly unlikely) we will not accept anymore as we wont be able to fund it if we lose. or we can raise more!,168
mschwimer,i cant see the each play that is time stamped. can you show me where to find that?  also do they give money back plus if their picks lose? i cant find that either.,163
