screen_name,text,char_length
12Xpert,that depends on the performances. we are back to p-values again. ultimately you will never know for sure if a tipster is skilled or even was skilled and is no more. i think you need to apply a scatter gun approach in looking for numerous signals that are indicative of skill.,275
12Xpert,please no affiliate-hater ever tell me again that i don't want people to win. i gave you all this method completely free of charge and chris took it to the next level. yes you might well get banned by recreational books; that is your conundrum to figure out how to stop.,270
12Xpert,she did choose to move to a stable surely knowing that he was under a cloud of suspicion. if she didn't ignorance is unfortunately no defence in doping in professional sport. that's how it is and how it has to be even if you don't like it. professionals know these rules.,271
12Xpert,how sad hassan doesnt even realise shes been used by salazar as a puppet and hes ruined her reputation because no one can believe in her ever again. doesnt really help her case running 3 :5 1 . and of course as mj says she made the choice to join him.,251
12Xpert,that's kind of stupid on their part because i'd have thought you're far more likely to increase turnover if they offer you 2  %  and make more profit from you. suggest to your account manager that you would certainly be increasing turnover by more than a factor of 5 /2 .,271
12Xpert,true. but puzzle here is why you could still make a profit if you bet closing prices of nish's tips. if clvh is correct and pinny are paying attention to nish that shouldn't happen. the point of my analysis was at least to show their closing tennis prices aren't fully efficient.,279
12Xpert,"you did say ""definitely something to take into account for the future."" but actually you haven't the slightest idea if it is you're just assuming it because you've started shit this season so draw the conclusion that it might not be a good idea to start a season at the beginning",279
12Xpert,and if that is not what the european elite is striving for then they should be straight will people and tell them it means more greek-style bail outs. the eu is like a cancer patient receiving endless cycles of chemo that have hugely unpleasant side effects just to keep it alive.,280
12Xpert,oceans absorb a lot of co2  but over hundreds/thousands of years will put a lot back into the atmosphere. in theory that might hold the planet in a much longer interglacial. might there be another return to ice age? maybe i suppose at least if it happens it would be delayed.,275
12Xpert,and since then the surface temperatures have been increasing now about 1  degree celsius above global average pre-industrial value. doesn't sound much but to give some perspective the earth was only about 5 c cooler as an average in the last ice age northern uk was under 2  thousand m ice,289
12Xpert,so in the 1 9 6 0 s when surface temperature records were showing cooling scientists started to wonder if we where heading towards the next ice age. then in the 7 0 s we realised the increase in greenhouse gases due to industrialisation could in theory cause a global warming.,276
12Xpert,no not any more (it used to be 9  % ). my general point really is that telling people they are bad for gambling which is indirectly what anti-gamblers do when they say gambling is bad is that you don't actual solve the problem of excessive gambling. better to understand gambling.,280
12Xpert,to answer your question of how many bets then a rule of thumb would be minimum 1 0 0 0  but it could be a lot more than that. it depends on so many factors. there are other quicker ways to determine these things like closing line value. for example here:,254
12Xpert,ive shown many times that in football at least which is your preferred sport the ratio of the bet price to closing price is an excellent predictor of advantage. but you carry on believing your nonsense. if youre a winner long term well done if not youll have no idea why.,271
12Xpert,that's how it worked for major brown and may. if you want to change that for example become a republic vote for parties who want that too. if enough of you vote for it you win and get to change it. that's democracy. until then quit whining. kinda like brexit really.,266
12Xpert,"well you have to think of this as a data mining exercise. if you endlessly test data until you find something you want to find and then declare it meaningful you may well be ""deluding"" yourself (i hope that translates into spanish). hence why you need to use a p-value correction",279
12Xpert,patrick veitch made tens of millions off soft books. if you have the motivation and are prepared to work hard then there are ways you can makes these things work. nothing in betting is easy. it shouldn't be if it was everyone would do it then it would stop being easy.,268
12Xpert,"plenty of references in my book. fama did a pretty good job.
fama e. f.  french k. r. 2 0 1 0 . luck versus skill in the cross-section of mutual fund returns. the journal of finance 6 5 (5 ) pp. 1 9 1 5 -1 9 4 7 .",213
12Xpert,doesn't follow. if a bookmaker exploits a square's bias in making a 1 .9 5 /1 .9 5  market that wins 4 9  % /5 1  %  the bookmaker will make more than the vig of him but the fader will still show a loss of -0 .5 5  % .,218
12Xpert,i concur. if betting was that easy everyone would do it and then it would stop being possible and stop being easy. until it became easy again and then everyone would do it and then it would stop being possible and stop being easy. until it became easy again and then....,270
12Xpert,to be fair  has been decent beyond other bookie ceos in reaching out to his customer base. but it's tinged with what he and his team did to his affiliate prog (there was no need for it). he will have done very nicely from the pokerstars buyout who probably drove it.,266
12Xpert,to be fair  has been decent beyond other bookie ceos in reaching out to his customer base. but it's tinged with what he and his team did to his affiliate prog (there was no need for it). he will have done very nicely from the pokerstars buyout who probably drove it.,266
12Xpert,i'm guessing the methodology penalised man city and tottenham relative to liverpool for not drawing very much. perhaps that implies that awarding 1  point for a draw is too high relative to the points you get for a win. how would the table look if it was 4  for a win?,268
12Xpert,ahh you reminded me.  when are you going to respond to my revolver complaint? it's only a few weeks now before i'm allowed to raise it with ibas. that's going to be so much fun. they're as broken as you are which is why you get away with what you do.,250
12Xpert,as before i must point out that there are no time stamps for either sets of odds so we aren't comparing like with like exactly. but i suppose the timing of pinnacle's opening odds will more comparable to 5 3 8 's updated predictions after previous matches than their closing odds.,280
12Xpert,(2 /2 ). so suppose you ask for a price at betfair based on 'true' pinny price. some will get matched and some won't but i fear there will be a systematic bias in what does and doesn't get matched. it will be the pinny errors that will get disproportionately matched.,267
12Xpert,just a lot of nonsense. why would anyone pay such fees. based on the historical records of the 1 0 3  tipsters you could copy now you pre-cost expected roi is about 1  % . about half have been profitable half not. you know where i'm going with this don't you.,259
12Xpert,i have -0 .5 5  %  from 1 3 1 9  stakes in 1 0 8 5  matches. chart is date ordered. given this sample size and the average odds (4 .6 2 ) this is not a statistically significant difference compared to the overall population of bets from all leagues.,249
12Xpert,the way to do this i suppose is to see how closely their blindly backing their prices (after margin is removed) conform to a random walk about the profit line (roi = 1 0 0  % ). the problem here is that i don't precisely know how they apply the margin.,252
12Xpert,indeed  already mentioned this to me. i really have no knowledge of this probably because i'm european and don't follow us sports much at all. all i can find is  a -7 .6  %  loss from 2 5 0  picks. that on it's own is not enough to call a scam.,244
12Xpert,if you've just data-mined until finding a pattern that's profitable then there's nothing more to say other than to tell other readers that your systems will almost certainly be worthless and will just mean regress. so please answer the question. did you advise these 1 6 0 0 0 + bets?,284
12Xpert,"yes if you're savvy and work hard and indulge in accounts abuse. the problem with any ""get rich easy"" message is that most people don't and won't read the small print and will assume that this means the casino game can be beaten not that the casino operator can be abused.",272
12Xpert,"it may not be. wiki quote the following: ""the rapid spread of disease to a large number of people."" presumably 'rapid' has to rule out linear and no-growth scenarios. given the timing and wording of this story it was clear the link with covif-1 9  was being made. hence my response",281
12Xpert,dont you get it? they are suggesting there are things you can do to improve your roulette success. there is nothing you can do. its a game of chance. and its implicit they are promoting this lie to boost their own revenues just at the time theyll be losing sports revenue.,272
12Xpert,"that's how vaccines work dan.

in the end that's how this will go. covid-1 9  is here to stay it will end up being managed like the flu with vaccines to contribute to herd immunity. the choice facing society is how to get there (which may take 1 2 + months).",258
12Xpert,"indeed. if you are that unsure about how to handle variance you should never have been selling your advice in the first place. if i had a  $  for every tipster that had said ""i'm learning from my mistakes"" well.... you know the rest...
your only mistake was believing in yourself.",280
12Xpert,"do they know what the cost of not doing it is? you assume that they do but do they? have the models modelled the costs of shut down properly? it's a complex system. how reliable are the models? variance?

some people see climate change as an immediate problem. who is right?",274
12Xpert,"yeah and vig and juice too. it can all get rather confusing. but the equation in the last tweet is all you really need.

plus overround is the sum of the reciprocal of the decimal odds. that's why decimal odds are so much easier to work with than us or fractional.",264
12Xpert,"we end up arguing because i'm told that i say betting is all luck and all tipsters are just lucky. and that is not what i'm saying.

you place the emphasis on there being 1  %  who can do it. i place the emphasis on being 9 9  %  who can't.",240
12Xpert,"you never show me the oranges.

pyckio is a tipster market place for people to sell or distribute their picks. i guess it suits your argument to say they are not real tipsters.

i guess only a real tipster is someone that suits your argument.

i'm getting off the roundabout now.",279
12Xpert,"""the reality you show is too one-dimential as for my taste. i have noticed that you like putting all ""tipsters"" into one sack and claiming  luck as a main factor explaining good and bad results. ""
i'm asking you to show me the other dimensions. show me the data. you'd won't.",275
12Xpert,yeah i get that. hence why i make the case that gambling is something to be enjoyed outside of  $  (dopamine). but i won't apologise for telling the truth about sports betting. and the truth is that very few people will have the aptitude/work ethic/skills to make a living from it.,281
12Xpert,i can count on the figures of one hand the number of people i've seen beat the closing line. of course i will now be told that beating it is not important. perhaps not in lo-liquidity markets but then you're going to to struggle to make a good living from those.,262
12Xpert,"empiezas a seguir a un tipster de o/u que tiene un yield a largo plazo del 1 0  %  a cuota 1 .9 .
tras un ao siguindolo con 2 0  apuestas al mes acaba en negativo. eres gafe? el tipster es un fake? qu probabilidad haba de que ocurriera esto?",241
12Xpert,i listen to people who have useful information. i don't recall you having any. just complaints that i give tipsters too hard a time. i provide evidence for my claims but you don't provide anything just anecdotes as far as i'm aware. if i'm mistaken could you show me your data,276
12Xpert,has remarked that the difference between a good and bad run in the premier league is the difference between champions league and regulation. in fact it's 2 0  points. in the national league after 2 5  %  more games (3 5 ) it's just 1 1  between possible promotion and relegation,278
12Xpert,indeed. let the referee be the adjudicator. before var debating points in the pub were about them. now it's just about whether var is good for the game. i know which debates were more fun. trying to solve this problem has just pushed it somewhere else and arguably made it worse.,279
12Xpert,"lucky you then? good  bad var 'luck' will mean regress but loss aversion will tell you that the pain of the unlucky decisions is felt stronger than the lucky ones. expected var emotion is negative.

every time we get one of these var goals my football soul dies a little more.",276
12Xpert,"lucky you then? good  bad var 'luck' will mean regress but loss aversion will tell you that the pain of the unlucky decisions is felt stronger than the lucky ones. expected var emotion is negative.

every time we get one of these var goals my football soul dies a little more.",276
12Xpert,he's using it to make a point. it could be some other unknown variable that someone cleverer than you has modelled successfully and exploits it but you can't see it coz you don't have the model and only see the aggregate data so don't know what variable it is that's relevant,275
12Xpert,so if a book uses these agents by holding a price rather than moving it in response to their money what would stop the agents hammering the price again and again and again? eventually the bookmaker would have to move the price else the agents become as rich as the book.,270
12Xpert,i think it is the presence of a view sharps that stops the market evolving too far away from efficiency.  if there were no sharps that could happen but the variance in price movement would be much bigger than observed. if there were more sharps there would be much less action,276
12Xpert,it would be remiss of me not to point out the difference between value betting and investing. in the former tossing coins (almost all of you) means you lose. in the latter you still win because in theory it's a positive sum game as natural capital is turned into social capital.,278
12Xpert,with respect to gambling they aren't given free rein. it's a heavily regulated industry far more than in other parts of the world. if you take the view that this regulation is not fit for purpose then i think the onus is on you to demonstrate you're not just anti gambling.,273
12Xpert,no it didn't it implied you hadn't. my comment about what he said implied that i find it laughable he now wants to put the people first. look i voted the same way he did in 2 0 1 6  but i lost the argument. i moved on 3  years ago.,231
12Xpert,"decided he couldn't see anymore so took a medical timeout 
naturally he apologised to the crowd and to raonic at the end but he does this sort of distraction thing so much more than the other top two goats that you simply can't believe it when he says it's not intentional.",273
12Xpert,indeed. but if they then have to start competing against more ais things get tougher for them too. if they currently can exploit human inefficiencies they may not be able to do that so readily in a future with mode models that are as good as or better than their own.,267
12Xpert,"sadly hours of work put it does not linearly correlate with reward got out in a relative skills contest. i could play 1 0 0 0 0  hours of tennis but i would never beat roger federer.

if others are doing superior quality menial tasks relative to you you will lose.",264
12Xpert,1  in 1 0 0 0 s. so that basically confirms what i've been saying for years. and it takes hard work to find him. good for you steve for having the patience to stay the course. i would have fallen short long ago had i embarked on such a course.,243
12Xpert,the difficulty comes from finding ones that are good (really not many of those) incorporating the subs and dealing with the price slippage as well as losing runs.  is an expert and has found barely 1  %  and doing it full time. i say that makes it hard work wouldn't you?,271
12Xpert,that would make sense. but i still think that push things too far from the 'true' number and too much money will come on the other side flipping the liability. i think the response of this system will be finely tuned non-linear. the sweet spot on average will be within vig.,274
12Xpert,run the scenario if you shade too much and the public notice. look at the profit heat maps i did for my pinny article. the more you shade the bigger the potential profit but the bigger the risk people start to notice and trip your expectation to a completely different one.,273
12Xpert,maybe a better test would be to get a new customer to place their first bet with a max stake on a low limit market against the value bet. if pinny move it as you would predict then you may be right. if not it's evidently more complex than you think.,249
12Xpert,might be a case for that for smaller records. but in the long rung they'll end up about the same. here's the evolution of level stakes yield versus fixed profits yield for wocs starting after 1 0 0  bets. agreed fpy is lower variance but no good for my record-test calculators,276
12Xpert,i'm still intrigued to find out if this sort of book ever existed in the uk and why it didn't in the us. i've speculated previously that the reason us books have preferred to 'honour' action was because of its roots in the mafia. does this have any credibility? anyone know?,274
12Xpert,further to this if skill is to be deliberately set aside to reveal the true nature of gambling i.e. a matter of chance what's left is the enjoyment of random property transfers. this is considered immoral and the work of the devil being as it is the repudiation of all reason.,276
12Xpert,there are people who want things and then there are other people who think those things are not good for them. imo patronising like this make it less likely you achieve your desired outcome. just look at brexit. call people bad or stupid even if indirectly and what do they do?,277
12Xpert,but i would face the same dilemma if i ran an airline company or a pub or a shop that sold scratch cards or mcdonalds or an ice cream van. or driving to work in a car that would indirectly contribute to an existential threat to the existence of the maldives.,258
12Xpert,i think (maybe wrongly) that there's a pot of societal 'bads' (for want of a better word) which is largely fixed in size because of the way humans are. messing with one 'bad' will just push it somewhere else. so when we do so we're not so much fixing as juggling.,263
12Xpert,and now  is showing that even the best 'pros' largely regress to the mean and of 2 7  of them there may be only 2  or 3  who are really any good with real profitable expected value. 2  in thousands implies 9 9 .9  %  is not a bad estimate imo.,243
12Xpert,"ah i see smaller sample that's the explanation.
i used a t-tailed t-test i.e. made no presumption about whether nish would over or under perform expectation whereas the yield-dist calc is effectively 1 -tailed.
using it and doubling gives me 0 .0 0 9 2  %  for the full sample close",282
12Xpert,whilst i agree it will be the case that 8 0  %  of losses will come from 2 0  %  of customers (and this is recursive) this does not not imply that the bookmakers don't want leisure punters not does it imply that they want compulsive gamblers to keep gambling.,259
12Xpert,when you place a bet that is an economic decision based on the premise that you think you will win (or have expected value if you're more sophisticated). if you don't think those things you won't agree to bet. when both sides think they have those things they agree. consensual,277
12Xpert,it's a mix of both positions. in an ideal world a bookmaker would want equal action to keep things simple. but bettors are biased so don't facilitate bookmakers' wishes all the time. hence a bookmaker also has to know how to price a line to ensure he's not facing -ev.,268
12Xpert,"i know you were. i was simply making one too. 
the nordic model has much to commend it but it will have to figure out a way to sustain itself as populations age. sweden for example appears to have embraced massive immigration to solve it. that will create new tensions.",269
12Xpert,only explanation i have that a large sample would not be in line with clvh is if pinny was intentionally biasing the market to mop up mug money allowing sharps to have a share of it because overall it's more profitable like that and the sharps are finding the value.,266
12Xpert,"i think poker theorist david sklansky was the first i heard say that if 5  %  is a threshold 1  in 2 0  tests should randomly hit it.

and what gambler doesn't test 2 0 + systems?

significance comes on a continuum is relative and a description not a prediction.",262
12Xpert,i'm a bayesian skeptic. when someone presents evidence for me to update my priors i update my priors. for example you encouraged me to look at the idea of a skewed distribution for a bettor's expected bet-rois. it is a good idea. i looked but so far didn't find evidence.,271
12Xpert,here's a plot of t-scores which measure the performance deviation away from expectation over 5 0 -bet samples in my wisdom of crowd history. they look pretty symmetrical and normally distributed to me. 6 7 .8  %  within +/-1  sigma 9 5 .6  %  within +/- 2  sigma of mean.,271
12Xpert,that is to say sometimes pinny will be more accurate sometimes betfair but where betfair is longer (and i bet their odds) it will be betfair that is systematically more accurate (and vice versa) and hence what i think is value will not be. i wish it were not so.,262
12Xpert,certainly something worth thinking about but on what grounds do you think it should be considered? not just what you see but something more fundamental about the nature of betting outcomes. besides 1  in 1 0  years is still really only 1  in 5 0 0  weeks if betting weekly.,273
12Xpert,hence the scope for skill to be a factor unavailable in roulette. but 1 ) the noise is much bigger than the signal and 2 ) betting is a relative skills contest so the more players with skills compete the more they will cancel each other out leaving only luck.,259
12Xpert,"this is just anecdotal. how do i know how many bets these low-liquidity 'sharps' have made relative to the rest? how do i know whether they aren't just using more softbooks to get their yields (which is easy)?

show me the data. show me that's true at a sharp bookmaker.",270
12Xpert,as for liquidity it has nothing to do with anything. go to a casino. bets by players will not be random. they'll be using all sorts of nonsense money management. will also be causally related to income risk tolerance and addiction. but that's nothing to do with the game maths.,277
12Xpert,again i don't know why i'm even bothering with this conversation. no betting is not roulette but for nearly everyone who does it it might as well be. their outcomes are effectively the same as if it was random. that's because the link between cause and effect is so weak.,271
12Xpert,indeed most tipsters/punters are blind to their own inability. with regards tipsters that might just make only stupid. but when people like me point out that they might be the duty falls on them to prove to their customers that they are not. in my experience most cant or wont,276
12Xpert,are there any circumstances where you would accept the result and accept that if a deal can't be agreed (either with the eu or in parliament) then article 5 0  implies we leave with no deal? as i see it remainer parliemantarians are playing heads i will tails you lose.,269
12Xpert,if the basis of vote or referendum is that the majority wins then its in the interests of the people to honour it. if leaving the eu is a mistake that can be put right. disregarding individuals right to have their opinion respected and honoured is much harder to fix.,267
12Xpert,there doesnt need to be a border. its just rule-obsessed politicians who put projects ahead of people. boris has said there wont be a border from the uks perspective. no reason why there cant be a transition period with goods moving as now until a free trade deal is done.,272
12Xpert,i don't necessarily agree that it's increased relative to may's deal. with may's deal there was zero chance of getting a trade deal with the us. with no deal there is a non zero probability. one may well say a deal with trump is a bad deal. that's another story.,262
12Xpert,so what happens next in a natural context over hundreds/thousands years? who knows. i would expect by the time we halt greenhouse gas concentration rises (probably by end of 2 1 st century) earth will be committed to about a 3 c average temp rise (so 2  more to go).,266
12Xpert,i think others have revealed that it's about their 2  units p offer. they appear now to be advertising the inferior prices that come with this offer on the odds comparisons. if you want the better odds you don't get the 2  units p offer. at least that's my understanding,270
12Xpert,"dear  i'd like to 'request a bet' via  could you please tell me what odds you will offer for the following.
""your affiliate team to resolve non-payment of affiliate revenue with 1 4  days of telling me my valid neteller id is invalid."" we are 7  days in so far",260
12Xpert,so bruno never did make his  $ 2 4  million. whoever owns it now is obviously still scamming. no one would sell 6 0  % + win rates. if these were possible long term it would be your personal gold making machine. touts advertising these are either cheats or deluded.,265
12Xpert,of course it's likely that someone spending 5 0  on the horses is not likely to learn much. but if financial risk taking was taught properly in schools then perhaps it would reduce the incidence of problem gambling. clearly demonising it is ineffective much as the war on drug is.,280
12Xpert,did i say it was. the point is that it's most of whom voted brexit. the rest will be the third of labour voters and two-thirds of conservative voters who are pro brexit. it's unknown how many of those would want hard brexit. but hard brexit wasn't on the paper.,261
12Xpert,at least 3 5  %  of the voting public definitely voted for wto brexit if the euro elections are anything to go by. that's about 2 /3  of those who voted brexit. i think the idea that people didn't know what they were voting for has been put to bed.,248
12Xpert,"how is ""i'm not good enough to beat a sharp book"" which i'm on record saying many times being generous to myself? remember i'm not selling tips. and for those who aspire to what part of this image is not ""almost all sharp book tipsters are lucky?""  (sample is thousands.)",271
12Xpert,but in many cases it hasn't removed subjectivity just added to it. makes great tv but then so did contentious decisions before var. so long as everyone is clear what var can and can't do and is accepting of it then it's fine and we can all move on. no?,252
12Xpert,what an absurd argument. taken to its extreme nothing would ever get done because we would be paralysed by the though that the future would always be a victim of the past. but if that's what you think stand on a ticket and get enough people to agree with you.,259
12Xpert,if  use such an image on their own website without seemingly been pulled up for it why should anyone believe that a voluntary industry body for affiliates would have any use at all. would i be able to go to them and say my bookmakers has broken tcs? not likely.,261
12Xpert,this is indeed correct. however it's not the refusal of winners i have a problem with that is their right but it's the lack of transparency about why customers are restricted and now the promotion of using your wits as a reason to become a customer. this verges on mis-selling,276
12Xpert,he's going to outperform nearly all those who think that they can outperform him. there are people who say they bet for a living. most of those will go bust because they never actually had skills better than the pinny trader who's access to the most sophisticated models and data.,280
12Xpert,you may be the only person in this thread up to now who has contributed nothing jez. my threads are to facilitate debate about things which are to a significant extent unknown and uncertain. i don't see your name in the forbes rich list so presumably you're not sure either.,274
12Xpert,all companies do this in my experience. i presume it's attract new custom. it's just like the bookmakers. advertise value but if you take it more than once don't expect to be allowed to exploit it in the future. as with bookmakers a simple law change would cut it out.,268
12Xpert,if by virtuals you mean esports they do offer the possibility to model and find +ev. for casino there is no mathematically possible +ev and pointless debating it. however deposit bonuses can give you +ev if you play the right games but their abuse would get you banned i assume,277
12Xpert,"its quite clear they are attempting to mislead people into believing there are things you can do to become a winner.

someone has to win at roulette so why not you? read some of the best key tactics of how to win with a developed roulette strategy at roulette geeks.",266
12Xpert,this applies at all times when your tipster has had a poor run and changes methods to put thing right like markets bet frequency and staking. this is equivalent to loss chasing. its an admission that they had no idea why things went wrong indeed no idea whether they had.,271
12Xpert,more importantly: would you rather have a 9 0  solar orbit expectancy living a fearful life or a 7 0  solar orbit expectancy living a joyful life? imo fear is just another commodity modern people have decided they like to consume and as with others at the expense of happiness.,277
12Xpert,"overround = 1 0 4 .7 6  % 
expected profit for bookmaker = 4 .7 6 /1 0 4 .7 6  = 4 .5 4  % 
expected payout by bookmaker = 1 0 0  %  - 4 .5 4  %  = 9 5 .4 6  % 

why do you ask?",177
12Xpert,let me do my stuff and i'll let you do yours. and if you can show me data that says i've got it all wrong about bettors and tipsters i'd love to see it because i love to learn new stuff and change my ideas if i've got something wrong.,234
12Xpert,youre basically trying to say that if the true price is 2 .0 0  and bookmaker a has 2 .1  and bookmaker b has 1 .9  then betting 2 .1  is not a real value bet because only one bookmaker offers value. have you any idea how stupid this sounds?,241
12Xpert,"i've had every success at value betting just at bookmakers who won't let me anymore.
i've shown my data so many time on tipsters but you just say it's rubbish data. then i show you  data on 'pros' (mean regressing) and you'll still tell me they are not pros really",264
12Xpert,further if you think i offer utility in calling out frauds what does it matter if my motivation is either a) wanting to protect people from getting scammed by false/blind claims of tipping skill or b) an ego thing because i'm annoyed i can't do it. outcome is the same.,269
12Xpert,the lottery is not a competition. penalty shoot out are. what counts is the relative difference in skill between 5 + takers and one saver on both teams. if this is small noise in outcome is large. would be true if scoring a penalty had a 9 9  %  chance.,253
12Xpert,but hopefully writing about the mechanisms of a betting market is helpful in some respect even if it's not offering the holy grail. besides for soft book bettors i've given them the holy grail (woc) completely for free. i apologise to you now if you've had all you account shut,277
12Xpert,if you listen to the podcast youll hear marco say its 1 0 0  %  data analysis and 0  %  balancing action. its all about the line efficiency. of course this means piinacle will take positions but in the long term the law of large numbers will care of those.,256
12Xpert,"allegedly my team is winning the pl because they've benefited.

you honestly enjoy waiting for a computer to tell you if a goal has been scored? i'll say it again: we might as well just scrape real players and play fifa2 0  if all that matters is a computer algorithm.",268
12Xpert,this is all so obvious but i guess there are just some whose virtue signalling gives them a reason to get out of bed every day. a shame they aren't invested in solving problems. i suppose if they were they wouldn't be advertising the very moral deviance they complain about.,274
12Xpert,"at my age my memory is not what it was which was pretty hopeless to begin with anyway.
you were indeed the inspiration for the article but when i saw the numbers it just struck me that given the things levitt had reported anything much larger would just get smashed.",266
12Xpert,"yes. which would make me high-functioning. it's you who doesn't get it.

i've done more than anyone else to try to find an answer to the question in the betting world. like eugene fama did with mutual fund managers. all you have done is disagreed offered nothing else in return.",278
12Xpert,"from my reading (and writing) i've concluded that people crave those chances and hopes to feel in control. if you can predict the future which is uncertain then it proves you are a ""somebody"" rather than a ""nobody"" with status and kudos. much like a tribal shaman or witch doctor.",280
12Xpert,yes i get that but really this no different to someone hoping that they are right about the earth being flat. most sane people understand the concept that the house is against them (because that's what they're told) but still hope that it won't apply to them when they visit.,275
12Xpert,of course such a scenario is low probably but that is the point of black swan events: low but non zero probability where outcomes are potentially ruinous. the time frame of this game may be much longer than the age of civilisation to date so we have a biased view.,264
12Xpert,and it has nothing to do with straw men. it's about allowing a legal industry to promote itself to a population which likes to do the things that are being advertising to them and whom almost all behave sensibly. i don't people like you taking that way from me thanks.,268
12Xpert,all it does is allow you to make a subjective judgement about whether you are. the smaller p-value or the larger the 1 -in-x number the more likely it is that you may conclude that you are not just lucky. but it doesn't that you are more than just lucky.,254
12Xpert,"and is this not an argument that books aim to be close to the 'true' (efficient) number more than balanced action?

(my answer: i think it's both and depends on the market and the match but books will never stray too far from 'true' because sharps would not let them.)",268
12Xpert,i can't answer that. the data source is as reported in the original tweet. basically large sharp bookmakers so anyone familiar with nba markets at these books (i'm not) will have an idea of the timeframe. i assume since teams play daily it won't be more than 2 4  hours.,270
12Xpert,the existence of sharps must mean that inefficiencies exist. however they are at a scale and resolution that takes a lot of hard work to find. that is why there are so few sharps and why it is hard to see deviations from efficiencies when looking at averages like this.,269
12Xpert,of course if one proposes this one then has to propose a hypothesis for why this might happen. i can imagine that bookies might bias a few matches based on public money behaviour but for there to be equal and opposite systematic biases cancelling out seems a stretch to me.,273
12Xpert,i'm not sure. the amount of time and energy you can waste not learning the process yourself but trusting others who turn out to be either rubbish on insufficient could be better spent learning the process yourself. so after 1 0  years it may be just as hard either way.,269
12Xpert,trust me with respect to pro-betting if your numbers are true (and i have no reason to doubt them) you are smart very smart probably 1  in 1 0 0 0 0  smart. if i was clever enough to build a model to show you how and why i would.,229
12Xpert,why the headline then? we know readers rarely get to the end of a news piece. the headline is designed to capture the imagination. so really just more of the same from  despite any nuance that might appear in the content which few will bother getting to the end of.,265
12Xpert,the fact that recreationals artificially shift markets by more than the vig for advertising purposes and then have to ban in the region of 5  %  of their customers (probably 1 0  times the proportion of sharp book winners) is evidence enough that people know when shading is too great,284
12Xpert,if the 9 9 .5  %  who didn't have a gambling problem didn't gamble then there would be far less volume for problem gamblers to bet against hence staking limits would be much lower. obviously doesn't apply to things like fobts but the govt's already dealt with that via regulation.,280
12Xpert,given that fi themselves report that only 2  %  of their customers say the tended to lose money with fi the answer is blindly obvious to me. evidently it is not to you which is why your ego and overconfidence continues to defend this product against some very valid observations.,279
12Xpert,in the end someone has to pay because money doesn't grow on trees. and typically with the way gambling markets are structured it is a large number of losers who pay for a small number of winners. i can't see this being different other than this truism is being time-delayed.,274
12Xpert,frankly i don't really care. if it looks like a duck swims like a duck and quacks like a duck then it probably is a duck. that's pretty much my means of judging the inherent risk of an investment strategy. if i'm wrong then i'll take up bird watching instead.,259
12Xpert,look it's simple for me as one who's risk averse. i'm wary of investment products that look like they're built on people's desire to get rich rather than fundamental value of things. same with bitcoin. for me that's all there is to it.  you're welcome to take a different view.,277
12Xpert,what you're effectively saying is that i should draw conclusions from the 'dark pool' of clever guys who know what they are doing but remain hidden and that will prove how good tipsters are. i might as well believe in god if we chuck out evidence based science like this.,271
12Xpert,arguably i contribute more in tax that would have been contribute had that money been spent in other ways to business which make losses hence pay no tax or to businesses whose tax footprint is smaller than mine because it typically is and i've chosen to remain a sole trader.,275
12Xpert,yes i thought would say that. no credit for being straight. had i not been upfront you'd have held that against me too. you're entire presence on my thread is hollower still. you follow me presumably because you gamble. which means you when you win you take money off others.,275
12Xpert,well evidently if the licence fee stayed the same it would have to be since presumably the bookmakers would calculate that 8 0  %  of the revenue to cover the screening rights would come from 2 0  %  of the customers. hence the  majority would may less the minority more.,271
12Xpert,i liken be to einstein as emh is to newton: the latter does a pretty good job in most circumstances. if it didn't then it would be much easier for more people to win. after the costs of playing what proportion of players can really say they have true alpha?,257
12Xpert,i think somewhat this is straying from the issue. which is: how can you tell the difference between structural market evolution and regression to the mean for example when you start losing? to put it another way: how do know you ever had an edge when it appears to disappear?,275
12Xpert,i don't doubt for a second that markets do evolve. i talked about that in my book. but how do you know when it's happening? that's the point. technical analysis is basically useless in that respect since it's all just hindsight and probably too late by the time you know.,271
12Xpert,however if the latter you still have a problem that there simply aren't enough bets to make it worthwhile. pros need high turnover and large numbers of bets to deal with variance. 3 2  bets per year even at short odds won't give you that. what is the year-to-year variance?,273
12Xpert,""" have an xg database containing over 1 5 0 0 0  matches. the expected goal difference in this match was just over 4  in liverpools favour making this the joint-eighth best away performance by this measure... and the finest from the 1 3 2 8  premier league matches.""",266
12Xpert,"i think it's highly improbable that books don't know how to quickly differentiate""sharps"" from ""luckies"". if you and i know the difference and know how to tell the difference i think they will too. just have to look at clv and the sorts of bets they make. easy patterns.",270
12Xpert,yes that i think is the way forward. materially i can't believe it would actually affect their business at all and the bonus is you deal with the transparency (or lack of) issue. just be honest about the sort of customer who's not welcome. casinos manage to do this.,266
12Xpert,"unless you make the distinction when moaning about recreational bookmakers who close accounts it's so easy for them to say ""look at all these customers with profits"". in fact on a short term basis (1 0 0  bets) probably around a third will be winners in the profitable sense.",275
12Xpert,it might be the case. but it could also be that the bookmaker sets -7  knowing it should be -5  the sharp exploits it telling the bookmaker that line is really -7  but they also know that the squares will disproportionately keep betting -5  because they suffer psychological bias.,280
